"Name","State","Notes","User","Tags","Created","Runtime","Sweep","activation","adam_corr","adam_corr_after_epoch","augmult_num","batch_size","beta_1","beta_2","classifier_model","clipping_only","cosine_lr","data_dir","dataset","debug","delta","dict_path","disable_jit","dp_l2_norm_clip","dp_noise_multiplier","dp_sampling","elu_alpha","ema","epochs","eps","eps_root","eval_every","exp_entity","exp_group","exp_name","exp_proj","gamma_decay","imp_max","imp_min","learning_rate","lr_decay","n_data_workers","negative_slope","normalization","num_classes","optimizer","out_path","priv_accountant","progress_bar","resnet_depth","resnet_width","seed","sgd_momentum","target_eps","tmp_bias","trainer","weight_decay","weight_standardization","best_test_accuracy","dp_epsilon","epoch","epoch_step","loss","perc_corr1","perc_corr2","step","steps_per_epoch","test_accuracy","test_loss","test_step","update_norm"
"1.0_AdamW_wd0.0001_lr0.0005_c1.0_e5e-08_trial1","finished","-","","","2025-04-30T06:23:19.000Z","913","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd0.0001_lr0.0005_c1.0_e5e-08_trial1","cifar_1.0_trials_2","1","1","0","0.0005","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1024","false","1","0","DPAdamW","0.0001","false","0.4672309027777778","0.9770437718268348","69","47","1.611728549003601","","","3359","48","0.4672309027777778","1.5517484876844618","3359","2.9112472534179688"
"1.0_AdamW_wd1e-05_lr0.0005_c1.0_e1e-08_trial1","finished","-","","","2025-04-30T08:00:05.000Z","918","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","1e-8","1e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd1e-05_lr0.0005_c1.0_e1e-08_trial1","cifar_1.0_trials_2","1","1","0","0.0005","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1024","false","1","0","DPAdamW","0.00001","false","0.4670138888888889","0.9770437718268348","69","47","1.5483888387680054","","","3359","48","0.4670138888888889","1.5446743435329862","3359","2.911268711090088"
"1.0_AdamW_wd1e-05_lr0.0035_c1.0_e5e-08_trial1","finished","-","","","2025-04-30T08:02:13.000Z","624","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd1e-05_lr0.0035_c1.0_e5e-08_trial1","cifar_1.0_trials_2","1","1","0","0.0035","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1024","false","1","0","DPAdamW","0.00001","false","0.478515625","0.9770437718268348","69","47","2.112471580505371","","","3359","48","0.4669053819444444","2.1019121276007757","3359","2.9113881587982178"
"1.0_AdamW_wd0.001_lr0.0005_c1.0_e5e-08_trial1","finished","-","","","2025-04-30T06:28:39.000Z","909","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd0.001_lr0.0005_c1.0_e5e-08_trial1","cifar_1.0_trials_2","1","1","0","0.0005","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1024","false","1","0","DPAdamW","0.001","false","0.466796875","0.9770437718268348","69","47","1.5329972505569458","","","3359","48","0.466796875","1.5577293104595609","3359","2.9111640453338623"
"1.0_AdamW_wd0.01_lr0.0035_c1.0_e5e-08_trial5","finished","-","","","2025-04-30T17:05:43.000Z","618","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd0.01_lr0.0035_c1.0_e5e-08_trial5","cifar_1.0_trials_2","1","1","0","0.0035","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1028","false","1","0","DPAdamW","0.01","false","0.4791666666666667","0.9770437718268348","69","47","2.057899475097656","","","3359","48","0.4663628472222222","1.9544834560818145","3359","2.9068329334259033"
"1.0_AdamW_wd0.001_lr0.0035_c1.0_e5e-08_trial1","finished","-","","","2025-04-30T08:00:57.000Z","633","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd0.001_lr0.0035_c1.0_e5e-08_trial1","cifar_1.0_trials_2","1","1","0","0.0035","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1024","false","1","0","DPAdamW","0.001","false","0.4727647569444444","0.9770437718268348","69","47","2.130535125732422","","","3359","48","0.4660373263888889","2.0850731664233737","3359","2.9112534523010254"
"1.0_AdamW_wd0.01_lr0.0035_c1.0_e1e-08_trial1","finished","-","","","2025-04-30T09:10:24.000Z","615","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","1e-8","1e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd0.01_lr0.0035_c1.0_e1e-08_trial1","cifar_1.0_trials_2","1","1","0","0.0035","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1024","false","1","0","DPAdamW","0.01","false","0.4822048611111111","0.9770437718268348","69","47","2.0040574073791504","","","3359","48","0.4658203125","2.011154519187079","3359","2.911288022994995"
"1.0_AdamW_wd1e-05_lr0.0005_c1.0_e5e-08_trial1","finished","-","","","2025-04-30T06:23:22.000Z","916","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd1e-05_lr0.0005_c1.0_e5e-08_trial1","cifar_1.0_trials_2","1","1","0","0.0005","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1024","false","1","0","DPAdamW","0.00001","false","0.4657118055555556","0.9770437718268348","69","47","1.647062063217163","","","3359","48","0.4657118055555556","1.5542122787899442","3359","2.911360263824463"
"1.0_AdamW_wd0.0001_lr0.0035_c1.0_e1e-08_trial3","finished","-","","","2025-04-30T13:38:01.000Z","621","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","1e-8","1e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd0.0001_lr0.0035_c1.0_e1e-08_trial3","cifar_1.0_trials_2","1","1","0","0.0035","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1026","false","1","0","DPAdamW","0.0001","false","0.4791666666666667","0.9770437718268348","69","47","2.07559871673584","","","3359","48","0.4654947916666667","2.027331736352709","3359","2.905405282974243"
"1.0_AdamW_wd1e-05_lr0.0035_c1.0_e1e-08_trial3","finished","-","","","2025-04-30T13:40:12.000Z","619","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","1e-8","1e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd1e-05_lr0.0035_c1.0_e1e-08_trial3","cifar_1.0_trials_2","1","1","0","0.0035","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1026","false","1","0","DPAdamW","0.00001","false","0.4754774305555556","0.9770437718268348","69","47","2.228135585784912","","","3359","48","0.4651692708333333","2.061463965309991","3359","2.905332088470459"
"1.0_AdamW_wd0.0001_lr0.0005_c1.0_e1e-08_trial1","finished","-","","","2025-04-30T08:00:01.000Z","914","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","1e-8","1e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd0.0001_lr0.0005_c1.0_e1e-08_trial1","cifar_1.0_trials_2","1","1","0","0.0005","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1024","false","1","0","DPAdamW","0.0001","false","0.4649522569444444","0.9770437718268348","69","47","1.6407470703125","","","3359","48","0.4649522569444444","1.549911657969157","3359","2.911379098892212"
"1.0_AdamW_wd1e-05_lr0.0005_c1.0_e1e-08_trial2","finished","-","","","2025-04-30T11:13:28.000Z","909","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","1e-8","1e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd1e-05_lr0.0005_c1.0_e1e-08_trial2","cifar_1.0_trials_2","1","1","0","0.0005","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1025","false","1","0","DPAdamW","0.00001","false","0.46484375","0.9770437718268348","69","47","1.5392118692398071","","","3359","48","0.46484375","1.5564930968814426","3359","2.9136171340942383"
"1.0_AdamW_wd0.01_lr0.0005_c1.0_e1e-08_trial1","finished","-","","","2025-04-30T08:13:42.000Z","1025","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","1e-8","1e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd0.01_lr0.0005_c1.0_e1e-08_trial1","cifar_1.0_trials_2","1","1","0","0.0005","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1024","false","1","0","DPAdamW","0.01","false","0.4643012152777778","0.9770437718268348","69","47","1.6769810914993286","","","3359","48","0.4643012152777778","1.5531611972384982","3359","2.911289691925049"
"1.0_AdamW_wd0.001_lr0.0005_c1.0_e1e-08_trial2","finished","-","","","2025-04-30T11:18:19.000Z","909","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","1e-8","1e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd0.001_lr0.0005_c1.0_e1e-08_trial2","cifar_1.0_trials_2","1","1","0","0.0005","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1025","false","1","0","DPAdamW","0.001","false","0.4643012152777778","0.9770437718268348","69","47","1.6287143230438232","","","3359","48","0.4643012152777778","1.558547576268514","3359","2.913626194000244"
"1.0_AdamWBC_wd0.001_lr0.0001_c1.0_e1e-08_trial3","finished","-","","","2025-04-30T14:06:03.000Z","959","","tanh","true","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","1e-8","1e-8","500","cs2080","jax_final_sweep","1.0_AdamWBC_wd0.001_lr0.0001_c1.0_e1e-08_trial3","cifar_1.0_trials_2","1","1","0","0.0001","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1026","false","1","0","DPAdamW","0.001","false","0.4649522569444444","0.9770437718268348","69","47","2.209479331970215","0.4893284142017365","1","3359","48","0.4638671875","1.9885233640670776","3359","2.9054346084594727"
"1.0_AdamW_wd0.0001_lr0.0005_c1.0_e5e-08_trial2","finished","-","","","2025-04-30T09:36:47.000Z","907","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd0.0001_lr0.0005_c1.0_e5e-08_trial2","cifar_1.0_trials_2","1","1","0","0.0005","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1025","false","1","0","DPAdamW","0.0001","false","0.4634331597222222","0.9770437718268348","69","47","1.5992223024368286","","","3359","48","0.4634331597222222","1.5605981085035536","3359","2.9134645462036133"
"1.0_AdamW_wd0.0001_lr0.0035_c1.0_e5e-08_trial1","finished","-","","","2025-04-30T08:00:36.000Z","620","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd0.0001_lr0.0035_c1.0_e5e-08_trial1","cifar_1.0_trials_2","1","1","0","0.0035","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1024","false","1","0","DPAdamW","0.0001","false","0.4774305555555556","0.9770437718268348","69","47","2.127662420272827","","","3359","48","0.4626736111111111","2.0652548604541354","3359","2.911395788192749"
"1.0_AdamW_wd0.001_lr0.0005_c1.0_e5e-08_trial2","finished","-","","","2025-04-30T09:41:31.000Z","917","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd0.001_lr0.0005_c1.0_e5e-08_trial2","cifar_1.0_trials_2","1","1","0","0.0005","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1025","false","1","0","DPAdamW","0.001","false","0.4625651041666667","0.9770437718268348","69","47","1.624824047088623","","","3359","48","0.4625651041666667","1.5596304602093167","3359","2.9136857986450195"
"1.0_AdamW_wd1e-05_lr0.0035_c1.0_e1e-08_trial1","finished","-","","","2025-04-30T09:09:39.000Z","622","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","1e-8","1e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd1e-05_lr0.0035_c1.0_e1e-08_trial1","cifar_1.0_trials_2","1","1","0","0.0035","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1024","false","1","0","DPAdamW","0.00001","false","0.4801432291666667","0.9770437718268348","69","47","2.147911548614502","","","3359","48","0.4623480902777778","2.0930027696821423","3359","2.9113781452178955"
"1.0_AdamW_wd1e-05_lr0.0005_c1.0_e1e-08_trial3","finished","-","","","2025-04-30T14:27:15.000Z","909","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","1e-8","1e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd1e-05_lr0.0005_c1.0_e1e-08_trial3","cifar_1.0_trials_2","1","1","0","0.0005","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1026","false","1","0","DPAdamW","0.00001","false","0.4621310763888889","0.9770437718268348","69","47","1.695387601852417","","","3359","48","0.4621310763888889","1.5626160303751628","3359","2.905442714691162"
"1.0_AdamW_wd0.0001_lr0.0035_c1.0_e1e-08_trial2","finished","-","","","2025-04-30T11:22:43.000Z","618","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","1e-8","1e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd0.0001_lr0.0035_c1.0_e1e-08_trial2","cifar_1.0_trials_2","1","1","0","0.0035","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1025","false","1","0","DPAdamW","0.0001","false","0.4698350694444444","0.9770437718268348","69","47","2.077103614807129","","","3359","48","0.4621310763888889","2.1114714410569935","3359","2.9135682582855225"
"1.0_AdamW_wd0.001_lr0.0035_c1.0_e5e-08_trial3","finished","-","","","2025-04-30T12:33:08.000Z","629","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd0.001_lr0.0035_c1.0_e5e-08_trial3","cifar_1.0_trials_2","1","1","0","0.0035","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1026","false","1","0","DPAdamW","0.001","false","0.4845920138888889","0.9770437718268348","69","47","2.11051082611084","","","3359","48","0.4620225694444444","2.0447373390197754","3359","2.905412197113037"
"1.0_AdamW_wd0.01_lr0.0005_c1.0_e5e-08_trial2","finished","-","","","2025-04-30T10:01:35.000Z","973","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd0.01_lr0.0005_c1.0_e5e-08_trial2","cifar_1.0_trials_2","1","1","0","0.0005","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1025","false","1","0","DPAdamW","0.01","false","0.4616970486111111","0.9770437718268348","69","47","1.609256625175476","","","3359","48","0.4616970486111111","1.5577238003412883","3359","2.913602590560913"
"1.0_AdamW_wd0.0001_lr0.0005_c1.0_e1e-08_trial2","finished","-","","","2025-04-30T11:13:30.000Z","911","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","1e-8","1e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd0.0001_lr0.0005_c1.0_e1e-08_trial2","cifar_1.0_trials_2","1","1","0","0.0005","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1025","false","1","0","DPAdamW","0.0001","false","0.4616970486111111","0.9770437718268348","69","47","1.5183570384979248","","","3359","48","0.4616970486111111","1.5611200862460666","3359","2.9135520458221436"
"1.0_AdamW_wd0.0001_lr0.0035_c1.0_e1e-08_trial1","finished","-","","","2025-04-30T09:08:01.000Z","619","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","1e-8","1e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd0.0001_lr0.0035_c1.0_e1e-08_trial1","cifar_1.0_trials_2","1","1","0","0.0035","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1024","false","1","0","DPAdamW","0.0001","false","0.4792751736111111","0.9770437718268348","69","47","2.036587715148926","","","3359","48","0.4615885416666667","2.074800332387289","3359","2.9112558364868164"
"1.0_AdamW_wd0.0001_lr0.0035_c1.0_e5e-08_trial2","finished","-","","","2025-04-30T10:15:17.000Z","617","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd0.0001_lr0.0035_c1.0_e5e-08_trial2","cifar_1.0_trials_2","1","1","0","0.0035","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1025","false","1","0","DPAdamW","0.0001","false","0.4751519097222222","0.9770437718268348","69","47","2.052992582321167","","","3359","48","0.4615885416666667","2.0917894310421414","3359","2.9135196208953857"
"1.0_AdamW_wd0.01_lr0.0005_c1.0_e1e-08_trial2","finished","-","","","2025-04-30T11:39:33.000Z","912","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","1e-8","1e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd0.01_lr0.0005_c1.0_e1e-08_trial2","cifar_1.0_trials_2","1","1","0","0.0005","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1025","false","1","0","DPAdamW","0.01","false","0.4613715277777778","0.9770437718268348","69","47","1.6354138851165771","","","3359","48","0.4613715277777778","1.563093728489346","3359","2.913489818572998"
"1.0_AdamW_wd1e-05_lr0.0005_c1.0_e5e-08_trial2","finished","-","","","2025-04-30T09:37:04.000Z","906","","tanh","false","-1","0","1024","0.9","0.999","CNN5","false","false","/tmp/data","CIFAR10","false","0.00001","/tmp","false","1","1","false","1","false","70","5e-8","5e-8","500","cs2080","jax_final_sweep","1.0_AdamW_wd1e-05_lr0.0005_c1.0_e5e-08_trial2","cifar_1.0_trials_2","1","1","0","0.0005","1","2","0.2","none","10","adam","$HOME/tmp","prv","true","16","4","1025","false","1","0","DPAdamW","0.00001","false","0.4612630208333333","0.9770437718268348","69","47","1.6385279893875122","","","3359","48","0.4612630208333333","1.56137133969201","3359","2.913625717163086"
